cnpjPartido;recibo;cnpjDoador;data;valor;id;sigla
04514550000180;3404981;02545212000180;25-AUG-14;396;1822;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1823;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1824;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1800;1825;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1826;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1827;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1828;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1260;1829;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1830;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;950;1831;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1832;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1833;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1834;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1835;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1836;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1837;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1260;1838;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1839;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1560;1840;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;5688;1841;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1842;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1843;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;405;1844;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1560;1845;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;672;1846;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1847;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1848;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1849;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1850;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;5688;1851;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1852;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1853;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1854;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1855;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1856;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1857;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1858;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;590;1859;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1860;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1861;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1862;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1863;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;672;1864;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;360;1865;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1866;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1867;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1868;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1560;1869;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1870;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1871;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1872;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;132;1873;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1874;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1008;1875;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;252;1876;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;360;1877;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1878;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;360;1879;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1880;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1008;1881;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1882;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1883;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1884;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1885;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1886;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;2400;1887;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1888;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1889;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1890;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1891;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1892;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;5688;1893;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;252;1894;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1895;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1896;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;336;1897;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1898;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;1680;1899;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1900;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;390;1901;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;504;1902;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;330;1903;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;231;1904;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1905;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1906;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;5688;1907;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1908;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;330;1909;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;252;1910;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1911;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1912;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1913;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;100;1914;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;280;1915;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;5688;1916;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1917;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;33;1918;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1919;PMDB
04514550000180;3404981;02545212000180;25-AUG-14;396;1920;PMDB
02551111000111; ;02551111000111;19-SEP-14;1397.1;1921;PSTU
03653474000120;8144171;02563505000190;21-NOV-14;200000;1922;PSDB
20573741000179;169;02563505000190;25/09/2014;200000;1923;SD
20620283000181;201409252808;02566100000105;25/09/2014;140000;1924;PSDB
20558161000102;4201880;02578564000131;24/10/2014;250000;1925;PSDB
20558161000102; ;02588532000117;15/10/2014;569;1926;PSDB
20558161000102; ;02588532000117;24/10/2014;2560.5;1927;PSDB
20573741000179;0128;02588773000166;21/10/2014;130000;1928;SD
34696559000110;660071000028220;02596868000121;04-AUG-14;15000;1929;PT
02600651000148; ;02600651000148;22-SEP-14;6175;1930;PDT 
02600651000148; ;02600651000148;22-JUL-14;40000;1931;PDT 
20603420000170;7153183;02600863000125;31/10/2014;100000;1932;PT
20603421000114;660071000029491;02600863000125;18/09/2014;20000;1933;PT
20603421000114;660071000029491;02600863000125;15/09/2014;30000;1934;PT
20603421000114;8164109;02600863000125;08/08/2014;25000;1935;PT
20603424000158;660071000029491;02600863000125;05/11/2014;70000;1936;PT
34696559000110;660071000029491;02600863000125;03-NOV-14;40000;1937;PT
03325935000136;14686;02607815000169;16-JUN-14;50000;1938;PC do B 
00676213000138;9545811;02608755000107;24-OCT-14;30000;1939;PMDB
01633510000169;7534599;02608755000107;01-OCT-14;140000;1940;DEM 
03653474000120;7535579;02608755000107;01-OCT-14;80000;1941;PSDB
08810753000174;7534612;02608755000107;01-OCT-14;50000;1942;PP
14705221000170;0;02608755000107;01-OCT-14;225000;1943;PSD 
20592597000118;423808885000088;02608755000107;01/10/2014;50000;1944;PPS 
30902811000149;000341;02608755000107;01-OCT-14;50000;1945;PMDB
32080483000178;1358811;02608755000107;03-OCT-14;25000;1946;PSDB
45302874000131;7534600;02608755000107;01-OCT-14;100000;1947;PMDB
50866821000183;7534607;02608755000107;01-OCT-14;100000;1948;PT
59941682000180;7543591;02608755000107;01-OCT-14;75000;1949;PSDB
90475138000130;423808885000096;02608755000107;01-OCT-14;110000;1950;DEM 
08810753000174;0133637;02624589000124;25-AUG-14;1000000;1951;PP
02634385000174; ;02634385000174;04-OCT-14;500;1952;PMN 
02634385000174; ;02634385000174;04-OCT-14;500;1953;PMN 
20620281000192;000021;02634385000174;29/07/2014;49900;1954;PMN 
20620281000192; ;02634385000174;04/10/2014;1507.28;1955;PMN 
20620281000192; ;02634385000174;04/10/2014;66.29;1956;PMN 
20620281000192; ;02634385000174;04/10/2014;1984.87;1957;PMN 
20620281000192; ;02634385000174;04/10/2014;823.75;1958;PMN 
20620281000192; ;02634385000174;04/10/2014;1507.28;1959;PMN 
20592596000173;337193;02635522000195;29/08/2014;67500;1960;PSDB
20592596000173;337205;02635522000195;29/08/2014;67500;1961;PSDB
20592596000173;345687;02635522000195;01/10/2014;135000;1962;PSDB
20946469000125;1502621;02642647000142;01/10/2014;5000;1963;PSB 
59941682000180;2642647000142;02642647000142;14-OCT-14;5000;1964;PSDB
20633185000189; ;02646403000138;29/07/2014;448.5;1965;PSTU
02663820000199;0000;02663820000199;10-JUL-14;250000;1966;PSB 
02669787000104; ;02669787000104;28-AUG-14;6000;1967;PDT 
02669787000104; ;02669787000104;20-AUG-14;4000;1968;PDT 
02669787000104; ;02669787000104;04-SEP-14;14000;1969;PDT 
02669787000104; ;02669787000104;25-SEP-14;6000;1970;PDT 
02669787000104; ;02669787000104;14-OCT-14;6480;1971;PDT 
02669787000104; ;02669787000104;31-OCT-14;6000;1972;PDT 
02669787000104; ;02669787000104;03-OCT-14;5000;1973;PDT 
02669787000104; ;02669787000104;03-OCT-14;1740;1974;PDT 
02669787000104; ;02669787000104;03-OCT-14;2912;1975;PDT 
02669787000104; ;02669787000104;03-OCT-14;6000;1976;PDT 
02669787000104; ;02669787000104;03-OCT-14;27000;1977;PDT 
02669787000104; ;02669787000104;06-OCT-14;4000;1978;PDT 
02669787000104; ;02669787000104;06-OCT-14;4120;1979;PDT 
02669787000104; ;02669787000104;06-OCT-14;14200;1980;PDT 
02669787000104; ;02669787000104;06-OCT-14;8000;1981;PDT 
02669787000104; ;02669787000104;06-OCT-14;6000;1982;PDT 
02669787000104; ;02669787000104;07-OCT-14;5416.5;1983;PDT 
02669787000104; ;02669787000104;07-OCT-14;3990;1984;PDT 
02669787000104; ;02669787000104;07-OCT-14;3876;1985;PDT 
02669787000104; ;02669787000104;09-OCT-14;4050;1986;PDT 
20633170000110; ;02669787000104;30/07/2014;1000;1987;PDT 
20592596000173;002131;02678100000105;17/09/2014;29000;1988;PSDB
20592596000173;000035;02678902000107;25/09/2014;20000;1989;PSDB
14653743000175; ;02679160000134;02-OCT-14;800;1990;PSD 
03653474000120;012946;02683365000193;21-NOV-14;700000;1991;PSDB
24059610000129;8996712;02724613000105;23-SEP-14;10000;1992;PSDB
20633181000109;5494364;02734023000155;17/09/2014;1000;1993;PP
20633166000152;0;02743288000110;21/11/2014;20000;1994;PSB 
20633166000152;0;02743288000110;22/09/2014;20000;1995;PSB 
15579147000155;2762378000158;02762378000158;02-OCT-14;9000;1996;PMDB
01421697000137;7736830;02766836000127;22-OCT-14;460000;1997;PSB 
20592596000173;006721;02773950000184;25/09/2014;83000;1998;PSDB
20589986000194;3205;02785325000152;01/10/2014;50000;1999;PRB 
20589986000194;3205;02785325000152;24/09/2014;100000;2000;PRB 
20589986000194;3205;02785325000152;02/09/2014;50000;2001;PRB 
34696559000110;660071000041131;02799522000120;04-AUG-14;5000;2002;PT
00676213000138;4921427;02805610000198;16-SEP-14;350000;2003;PMDB
00676262000170;4594700;02805610000198;16-SEP-14;200000;2004;PT
03653474000120;4921433;02805610000198;16-SEP-14;200000;2005;PSDB
07665132000181;8813657;02805610000198;11-SEP-14;100000;2006;PRB 
08517423000195;8813655;02805610000198;11-SEP-14;200000;2007;PR
08517423000195;5999759;02805610000198;18-SEP-14;150000;2008;PR
15306871000105;10;02805610000198;24-SEP-14;75000;2009;PC do B 
56267461000180;5999761;02805610000198;18-SEP-14;50000;2010;DEM 
74703034000189;000;02805610000198;11-SEP-14;400000;2011;PP
20603421000114;664266000080000;02806199000175;23/09/2014;50000;2012;PT
20603421000114;664266000080000;02806199000175;14/08/2014;50000;2013;PT
20558161000102;3877028;02812468000106;23/10/2014;290000;2014;PSDB
20946469000125;8923787;02812468000106;01/10/2014;500000;2015;PSB 
23373863000100;599146689000022;02820966000109;03-OCT-14;10000;2016;PSB 
01308052000192;472832;02859452000159;02-OCT-14;354540;2017;PMDB
01387080000142;7750666;02864417000128;22-SEP-14;100000;2018;PMDB
03653474000120;7750728;02864417000128;22-SEP-14;200000;2019;PSDB
03656678000115;3821969;02864417000128;15-SEP-14;50000;2020;PMDB
08703299000152;4656834;02864417000128;29-SEP-14;100000;2021;PR
14794961000120;7750644;02864417000128;22-SEP-14;30000;2022;PSD 
14794961000120;3821976;02864417000128;15-SEP-14;50000;2023;PSD 
16847535000132;7750638;02864417000128;22-SEP-14;75000;2024;PT
16847535000132;5506543;02864417000128;28-AUG-14;75000;2025;PT
20632466000117;000341;02864417000128;29/09/2014;200000;2026;PMDB
83369082000173;2946;02864417000128;22-SEP-14;50000;2027;PMDB
08203721000100;664361000011396;02867473000116;02-SEP-14;5000;2028;PMDB
20632466000117;005329;02879136000149;02/09/2014;20000;2029;PMDB
07473085000174;663178000007378;02884284000151;04-NOV-14;500;2030;PT
07473085000174;D7CA9106A5C00C3;02884284000151;04-NOV-14;12000;2031;PT
00887169000105;4684549;02884738000194;07-OCT-14;30000;2032;PP
13629827000100;4805455;02884738000194;07-OCT-14;100000;2033;PSD 
01292307000176;663434000006540;02895028000160;05-AUG-14;4000;2034;PSB 
20592596000173;969944076980904;02896264000109;25/09/2014;23000;2035;PSDB
20573741000179;0240;02902195000190;22/10/2014;250000;2036;SD
01944116000141; ;02904665000155;24-OCT-14;910;2037;PSDB
00887169000105;000;02905709000161;01-OCT-14;10000;2038;PP
00676262000170;59104;02914460000150;17-JUL-14;1000000;2039;PT
08517423000195;99995;02914460000150;15-JUL-14;2000000;2040;PR
08517423000195;102371;02914460000150;05-SEP-14;3000000;2041;PR
13629827000100;57221;02914460000150;14-AUG-14;2000000;2042;PSD 
18532307000107;91156;02914460000150;28-JUL-14;2000000;2043;SD
00676213000138;661893000055718;02916265000160;05-SEP-14;7000000;2044;PMDB
00676213000138;118983;02916265000160;15-SEP-14;3000000;2045;PMDB
00676213000138;37849;02916265000160;17-SEP-14;1800000;2046;PMDB
00676213000138;118983;02916265000160;01-OCT-14;3000000;2047;PMDB
00676213000138;46917;02916265000160;02-OCT-14;2000000;2048;PMDB
00676213000138;4704177;02916265000160;07-OCT-14;150000;2049;PMDB
00676213000138;5254716;02916265000160;07-OCT-14;682000;2050;PMDB
00676213000138;132108;02916265000160;17-OCT-14;2000000;2051;PMDB
00676213000138;132107;02916265000160;17-OCT-14;2000000;2052;PMDB
00676213000138;7325846;02916265000160;21-OCT-14;500000;2053;PMDB
00676213000138;8020636;02916265000160;22-OCT-14;500000;2054;PMDB
00676262000170;23449;02916265000160;27-OCT-14;3000000;2055;PT
00676262000170;132109;02916265000160;17-OCT-14;2000000;2056;PT
00676262000170;96577;02916265000160;03-OCT-14;1000000;2057;PT
00676262000170;96492;02916265000160;03-OCT-14;1000000;2058;PT
00676262000170;46912;02916265000160;02-OCT-14;4000000;2059;PT
00676262000170;46887;02916265000160;02-OCT-14;2000000;2060;PT
00676262000170;99030;02916265000160;22-SEP-14;5000000;2061;PT
00676262000170;4419426;02916265000160;15-SEP-14;500000;2062;PT
00676262000170;4419349;02916265000160;15-SEP-14;500000;2063;PT
00676262000170;118608;02916265000160;15-SEP-14;1000000;2064;PT
00676262000170;661893000055718;02916265000160;09-SEP-14;2340000;2065;PT
00676262000170;661893000055718;02916265000160;05-SEP-14;8000000;2066;PT
00676262000170;42735;02916265000160;26-AUG-14;5000000;2067;PT
00887169000105;22038;02916265000160;07-JUL-14;2500000;2068;PP
00887169000105;10756;02916265000160;24-JUL-14;2500000;2069;PP
00887169000105;39234;02916265000160;17-JUL-14;2500000;2070;PP
00887169000105;29574;02916265000160;11-JUL-14;2500000;2071;PP
00887169000105;55718;02916265000160;05-SEP-14;2000000;2072;PP
00887169000105;37853;02916265000160;17-SEP-14;3000000;2073;PP
00887169000105;98905;02916265000160;01-OCT-14;1000000;2074;PP
00887169000105;99612;02916265000160;01-OCT-14;5000000;2075;PP
00887169000105;99618;02916265000160;01-OCT-14;3000000;2076;PP
00887169000105;46905;02916265000160;02-OCT-14;1300000;2077;PP
01248362000169;4418677;02916265000160;15-SEP-14;400000;2078;PTN 
01308052000192;67077;02916265000160;14-JUL-14;1000000;2079;PMDB
01381911000179;8332283;02916265000160;02-OCT-14;500000;2080;PMDB
01421697000137;8332367;02916265000160;02-OCT-14;500000;2081;PSB 
01633510000169;46907;02916265000160;02-OCT-14;2000000;2082;DEM 
01872993000154;5230108;02916265000160;17-OCT-14;150000;2083;PT
02459308000125;5229577;02916265000160;17-OCT-14;120000;2084;PT
03376365000103;5230306;02916265000160;17-OCT-14;120000;2085;PT
03605136000113;8332354;02916265000160;02-OCT-14;500000;2086;PTB 
03653474000120;15066;02916265000160;21-OCT-14;2500000;2087;PSDB
03653474000120;52010;02916265000160;17-OCT-14;2500000;2088;PSDB
03653474000120;86147;02916265000160;14-OCT-14;2500000;2089;PSDB
03653474000120;46892;02916265000160;02-OCT-14;2500000;2090;PSDB
03656678000115;147945;02916265000160;24-OCT-14;1000000;2091;PMDB
04928495000174;5230203;02916265000160;17-OCT-14;100000;2092;PT
05281237000101;000033;02916265000160;15-SEP-14;150000;2093;PSL 
07044522000134;5230082;02916265000160;17-OCT-14;220000;2094;PT
07362684000110;5229983;02916265000160;17-OCT-14;180000;2095;PT
07473085000174;5230081;02916265000160;17-OCT-14;100000;2096;PT
07665132000181;24521;02916265000160;03-OCT-14;1000000;2097;PRB 
07665132000181;131917;02916265000160;17-OCT-14;1000000;2098;PRB 
07665132000181;175354;02916265000160;03-NOV-14;1000000;2099;PRB 
08089633000120;131909;02916265000160;17-OCT-14;1000000;2100;PT
08517423000195;45727;02916265000160;03-JUL-14;5000000;2101;PR
08517423000195;48801;02916265000160;05-AUG-14;3000000;2102;PR
08517423000195;14291;02916265000160;20-AUG-14;2000000;2103;PR
08517423000195;66189300055718;02916265000160;05-SEP-14;2000000;2104;PR
08517423000195;118610;02916265000160;15-SEP-14;1000000;2105;PR
08517423000195;99627;02916265000160;01-OCT-14;2500000;2106;PR
08517423000195;46885;02916265000160;02-OCT-14;1500000;2107;PR
08517423000195;99636;02916265000160;01-OCT-14;2000000;2108;PR
08606501000128;5229955;02916265000160;17-OCT-14;120000;2109;PT
08950803000119;4786624;02916265000160;16-SEP-14;500000;2110;PEN 
10235570000114;5229593;02916265000160;17-OCT-14;200000;2111;PT
12952205000156;96546;02916265000160;03-OCT-14;3000000;2112;PROS
13549175000102;7139880;02916265000160;09-SEP-14;500000;2113;PMDB
13549175000102;9266001;02916265000160;11-AUG-14;500000;2114;PMDB
13549175000102;3342990;02916265000160;10-JUL-14;500000;2115;PMDB
13549175000102;8923710;02916265000160;27-JUN-14;500000;2116;PMDB
13629827000100;67165;02916265000160;14-JUL-14;3000000;2117;PSD 
13629827000100;48070;02916265000160;16-JUL-14;3000000;2118;PSD 
13629827000100;15387;02916265000160;28-JUL-14;3000000;2119;PSD 
13629827000100;11877;02916265000160;29-JUL-14;1100000;2120;PSD 
13629827000100;0040615;02916265000160;29-JUL-14;1000000;2121;PSD 
13629827000100;18061;02916265000160;15-SEP-14;2000000;2122;PSD 
13629827000100;96479;02916265000160;03-OCT-14;1000000;2123;PSD 
13629827000100;42037;02916265000160;02-OCT-14;1000000;2124;PSD 
13629827000100;46894;02916265000160;02-OCT-14;3000000;2125;PSD 
13629827000100;131915;02916265000160;17-OCT-14;1000000;2126;PSD 
15579147000155;0332271;02916265000160;17-JUL-14;5000000;2127;PMDB
16068108000156;661800000030734;02916265000160;31-JUL-14;20000;2128;PSB 
16068108000156;661800000030734;02916265000160;11-JUL-14;200000;2129;PSB 
16068108000156;661800000030734;02916265000160;09-JUL-14;150000;2130;PSB 
16847535000132;131910;02916265000160;17-OCT-14;1000000;2131;PT
18532307000107;96500;02916265000160;03-OCT-14;1000000;2132;SD
18532307000107;18065;02916265000160;15-SEP-14;1500000;2133;SD
18532307000107;125494;02916265000160;08-SEP-14;1000000;2134;SD
18532307000107;55225;02916265000160;14-AUG-14;2500000;2135;SD
19019928000146;033;02916265000160;30-SEP-14;1000000;2136;PROS
19019928000146;000033;02916265000160;18-AUG-14;3000000;2137;PROS
20323510000107;5230102;02916265000160;20-OCT-14;270000;2138;SD
20497872000114;000005;02916265000160;02/10/2014;300000;2139;PT do B 
20497872000114;STR0008R2;02916265000160;15/09/2014;1000000;2140;PT do B 
20501231000196;587458;02916265000160;02/10/2014;2000000;2141;PDT 
20501231000196;548954;02916265000160;02/10/2014;2000000;2142;PDT 
20501231000196;6644656;02916265000160;29/07/2014;900000;2143;PDT 
20509643000172;000033;02916265000160;15/09/2014;250000;2144;PTC 
20515470000103;5254687;02916265000160;07/10/2014;100000;2145;PRTB
20558161000102;7409464;02916265000160;22/07/2014;3000000;2146;PSDB
20558161000102;8260838;02916265000160;25/07/2014;2000000;2147;PSDB
20558161000102;1270088;02916265000160;03/10/2014;5000000;2148;PSDB
20558161000102;7121362;02916265000160;09/10/2014;1000000;2149;PSDB
20558161000102;1537881;02916265000160;17/10/2014;4730000;2150;PSDB
20558161000102;4158537;02916265000160;24/10/2014;3500000;2151;PSDB
20558161000102;7599327;02916265000160;19/11/2014;1200000;2152;PSDB
